content_id,risk_score,reason_code,impressions_prev_30d,avg_position,days_since_last_update,is_declining_label
content_e50a0ff0291a,0.43,weak_position,369,31.9,104,1
content_f8e3136f6d34,0.43,standard_review,8,7.5,20,1
content_a7a192fecddc,0.43,weak_position,14,28.0,104,1
content_64f53a1a4040,0.43,weak_position,40,50.1,22,0
content_9d3e9ec47064,0.43,weak_position,23587,26.2,104,0
content_790cc62d4743,0.43,weak_position,72,31.1,104,1
content_dcbe0570e808,0.43,weak_position,2862,16.4,20,1
content_09a81e8d67e2,0.43,standard_review,45122,3.5,22,0
content_321ecbe651a7,0.43,standard_review,8918,6.4,104,0
content_c37ab6c17648,0.43,weak_position,63,27.4,20,0
content_3603ba9cf07f,0.43,standard_review,10035,3.2,104,1
content_2e479245c92c,0.43,weak_position,289,16.4,22,1
content_3a95dd297927,0.43,standard_review,103,6.4,104,0
content_0a47afb8d5ae,0.43,weak_position,190,37.7,22,1
content_f7e10d852e1d,0.43,standard_review,17574,8.8,20,0
content_8595ead1ab49,0.43,weak_position,982,12.0,104,1
content_cb889e05f912,0.43,weak_position,826,28.5,7,1
content_152f676f50e9,0.43,weak_position,290,17.1,22,0
content_f52c1308a6e3,0.43,weak_position,309,39.0,104,0
content_1d2db6db4635,0.43,standard_review,707,5.9,7,1
content_33555a8bf48f,0.43,standard_review,691,8.2,104,1
content_9532f197bbc8,0.43,standard_review,174235,2.0,104,1
content_475513b776ee,0.43,standard_review,258,8.0,20,0
content_e1745751b851,0.43,standard_review,5604,6.2,20,0
content_f0f4d0d80635,0.43,weak_position,103,37.4,22,0
content_55a1a3b15410,0.43,weak_position,201,14.7,104,1
content_7cd66839b508,0.43,weak_position,117,71.2,104,0
content_b88c4e8da56a,0.43,standard_review,12,10.2,28,1
content_6e4e4fe35ed5,0.43,standard_review,389,8.5,20,1
content_ab4910f75007,0.43,standard_review,3363,4.8,104,1
content_6e26aa8f4ddf,0.43,weak_position,2833,27.7,104,1
content_b581c64530b5,0.43,standard_review,5105,2.1,104,1
content_f9bb6357fd28,0.43,standard_review,707,6.9,8,1
content_9f2ca3ad3165,0.43,weak_position,1134,38.4,7,1
content_4b63972f90b1,0.43,weak_position,203,48.5,20,0
content_97f118816812,0.43,standard_review,537,6.0,7,1
content_5d77d3077984,0.43,standard_review,40,3.0,20,1
content_0952e187d26a,0.43,standard_review,19617,3.6,104,0
content_530e806b3245,0.43,weak_position,892,33.4,104,1
content_5b0737bc3624,0.43,weak_position,5,39.2,104,1
content_dbb8224e0376,0.43,weak_position,2545,31.1,104,1
content_5fa2c74ef8b8,0.43,standard_review,6725,4.0,104,0
content_e7596fea954a,0.43,standard_review,2543,8.3,104,0
content_61c7db5369c5,0.43,weak_position,323,28.6,20,1
content_847c0e9b2eb6,0.43,standard_review,121,6.9,20,1
content_fd1aab483a37,0.43,weak_position,49,21.3,20,1
content_ab18b5811c02,0.43,weak_position,4,29.8,305,1
content_846f65ecc038,0.43,standard_review,11158,8.4,20,1
content_e4f1f49e5395,0.43,weak_position,40,44.1,104,0
content_2448b3b4aecd,0.43,weak_position,1322,31.5,104,1
content_b4a58c86ff27,0.43,weak_position,887,13.2,14,1
content_a6b5d7765841,0.43,standard_review,26738,6.6,104,0
content_82358c18f24a,0.43,weak_position,195,16.7,11,0
content_f328bedb0e9c,0.43,weak_position,836,14.8,104,0
content_81ef440003f4,0.43,weak_position,49,53.3,22,0
content_d5d342f437fd,0.43,weak_position,30,16.6,104,1
content_28965220a279,0.43,weak_position,346,24.7,20,1
content_4702efca924a,0.43,standard_review,2252,9.9,22,0
content_fe66fa70313d,0.43,weak_position,14,29.5,104,0
content_7d491fa6d6fe,0.43,weak_position,2428,12.5,26,1
content_81096b3d29c2,0.43,standard_review,160,5.2,104,1
content_c6b4b0c883b8,0.43,weak_position,472,18.9,104,1
content_1dcf67c62f50,0.43,standard_review,3,9.6,211,1
content_7bba5d83959a,0.43,standard_review,927,10.0,106,1
content_1bc3ebc03ba9,0.43,weak_position,65,61.3,20,0
content_fda9f7170a22,0.43,standard_review,2195,8.3,20,1
content_f92ca7383fdb,0.43,standard_review,2892,5.9,104,0
content_0e70a832cb7a,0.43,weak_position,61139,22.6,25,0
content_0cd9cf911c9d,0.43,weak_position,1537,28.8,20,1
content_dfa64cdb5426,0.43,weak_position,180,41.9,104,0
content_74d6d4d46019,0.43,weak_position,5,43.3,20,1
content_cad6ddf10c7f,0.43,standard_review,6673,6.3,20,1
content_63484de88c09,0.43,standard_review,72,6.3,20,0
content_109f8f7c9d39,0.43,weak_position,19109,54.4,104,0
content_3a4ca1ca25c7,0.43,weak_position,49,19.2,22,0
content_6c3dbc355efa,0.43,weak_position,33,51.8,104,1
content_1c1be189ad5e,0.43,standard_review,978,2.3,104,1
content_1f811f9fd704,0.43,standard_review,49264,5.2,22,0
content_d94dc4707433,0.43,weak_position,2571,21.1,104,0
content_bea088091214,0.43,weak_position,590,14.6,20,1
content_672622d84ce9,0.43,weak_position,38,51.8,20,0
content_4c51abb326e2,0.43,standard_review,339,6.4,20,1
content_eb1510f4b5f1,0.43,weak_position,1525,14.7,41,0
content_10c2b2f59827,0.43,weak_position,2526,31.3,104,1
content_574d87d75316,0.43,weak_position,96,82.8,22,1
content_c4bbb26dde65,0.43,weak_position,19015,23.6,104,1
content_97651178a7ad,0.43,standard_review,63,3.7,20,1
content_e0f8aece47e9,0.43,weak_position,40,50.1,22,0
content_52974167bb5f,0.43,standard_review,13847,4.4,20,1
content_cdeaa91ddaa5,0.43,weak_position,550,39.1,20,0
content_83545a418951,0.43,weak_position,39,71.4,22,0
content_80c942af7ae6,0.43,standard_review,133,4.8,20,1
content_30b184c92a17,0.43,standard_review,361,7.9,8,1
content_b496197a040f,0.43,weak_position,3,17.0,104,0
content_358dcb91164d,0.43,weak_position,5989,29.4,26,1
content_a85a3024c4f4,0.43,weak_position,6,25.3,104,0
content_51a2df0172c2,0.4289841269841271,standard_review,2,7.1,20,1
content_88c083e1bdca,0.42888888888888876,standard_review,2,4.6,20,1
content_6b81ab1805eb,0.4283333333333333,standard_review,30,7.3,20,1
content_0adbfc6a2e45,0.42828078865578867,standard_review,1,2.1,20,0
content_5e8326f7d933,0.42791666666666667,standard_review,2,8.0,20,1
content_b0c60469f98a,0.4275595238095238,standard_review,5,5.6,8,1
content_f76f6da19c24,0.42666666666666664,weak_position,30,44.0,20,1
content_70949994618b,0.42666666666666664,weak_position,11,11.9,20,0
content_861205133cbc,0.42666666666666664,standard_review,181,4.1,104,1
content_cf7a5a06c1ff,0.425625,standard_review,1,9.5,8,1
content_47e23439a6ea,0.425,standard_review,3152,10.6,26,0
content_5790fbcc554d,0.425,weak_position,3153,17.3,14,1
content_604b89f2b684,0.425,weak_position,145,15.8,104,0
content_d23747f24fd9,0.425,weak_position,8,16.9,28,1
content_95f489ab52f2,0.425,weak_position,3598,16.5,26,1
content_97d8c3e6c704,0.425,weak_position,1791,13.1,20,1
content_2442e404baf1,0.425,standard_review,3709,3.8,20,0
content_d11503e6595c,0.425,standard_review,221,10.9,104,1
content_f1fa2456380b,0.425,standard_review,29,2.6,20,1
content_f0c1d3399085,0.425,standard_review,4159,7.7,20,0
content_4ceac9c673c8,0.425,weak_position,6,35.1,20,0
content_8d24c6efd07c,0.425,weak_position,291,17.4,22,0
content_a88ef49d6af9,0.425,standard_review,72,6.7,20,1
content_baa6a54dba0b,0.425,weak_position,128,15.0,22,1
content_2dfe0a3cc206,0.425,standard_review,7153,8.8,22,1
content_5186d812eed4,0.425,weak_position,2640,14.7,20,1
content_d8513c520f76,0.425,standard_review,2537,7.7,20,1
content_f111c210c9ed,0.425,weak_position,14,14.2,28,1
content_fbf10823a640,0.425,standard_review,2618,3.7,8,1
content_d072db421468,0.425,standard_review,1196,10.1,104,1
content_8c81afd54ccd,0.425,weak_position,2321,15.2,104,1
content_9115c60a5526,0.425,standard_review,1472,9.2,20,1
content_31086aab833d,0.425,standard_review,1550,5.9,20,1
content_63967b53e498,0.425,weak_position,160,20.3,28,1
content_7bf92a27fe8b,0.425,weak_position,732,12.8,20,0
content_42db64fba733,0.425,standard_review,4459,10.0,104,1
content_d3baca8824ef,0.425,weak_position,276,51.4,104,0
content_a87f07530a71,0.425,standard_review,19,6.6,8,1
content_d58dd4ba9247,0.425,weak_position,221,82.4,20,0
content_78c5a03d7736,0.425,standard_review,169,9.7,104,1
content_603b24b79c8a,0.425,standard_review,2103,4.6,104,1
content_4994e9cab745,0.425,weak_position,170,11.8,22,0
content_7aa0b31de01f,0.425,standard_review,11453,3.5,20,0
content_b2b7c1ff357d,0.425,standard_review,1091,5.9,104,1
content_e446abad1615,0.425,standard_review,739,2.3,104,1
content_23633ac0f5ae,0.425,weak_position,144,20.0,104,1
content_27b3455cbc85,0.425,standard_review,1982,4.4,104,0
content_9217dd688e4b,0.425,standard_review,649,4.7,104,1
content_8cceb954b728,0.425,standard_review,298,4.9,20,1
content_ef9726f832cb,0.425,weak_position,74,13.6,104,0
content_6bdf69aa45ec,0.425,standard_review,8113,4.8,14,1
content_e8b7fde73e63,0.425,standard_review,3979,5.9,104,0
content_5558a1be8de4,0.425,weak_position,12,15.4,104,1
content_88e1880bd3ab,0.425,standard_review,12157,5.6,104,0
content_071c3f4dcc4b,0.425,weak_position,955,48.9,22,0
content_ca808db18fb3,0.425,standard_review,2067,10.9,22,1
content_27594567ec1c,0.425,standard_review,1205,4.0,20,1
content_20effcf8d892,0.425,standard_review,28,8.0,20,0
content_85f2b81f736c,0.425,standard_review,6134,5.7,8,0
content_93edea54a28f,0.425,standard_review,264,8.2,7,1
content_5525adfc46a2,0.425,weak_position,2450,30.0,104,0
content_5ca04eea22fa,0.425,weak_position,147,18.2,104,1
content_04b16d5c3356,0.425,standard_review,1184,5.5,20,1
content_957b3604f12c,0.425,standard_review,1926,4.1,20,0
content_99486e1cc57e,0.425,standard_review,214,4.6,19,0
content_dd31a0de2a60,0.425,standard_review,17,6.9,8,1
content_dd9c6b799e70,0.425,weak_position,58,31.5,104,1
content_8098deec1ecc,0.425,standard_review,12538,5.4,20,0
content_9922b3c14663,0.425,weak_position,33,37.0,104,0
content_e7efd80cdfcb,0.425,weak_position,11499,30.7,104,1
content_2931c3df6279,0.425,standard_review,61,10.2,19,1
content_c9dc6a27c2a5,0.425,standard_review,258,11.2,104,1
content_c4b8d24dcb3f,0.425,weak_position,425,14.4,106,1
content_9a12614c5326,0.425,standard_review,140,10.2,22,0
content_091eba7a9636,0.425,weak_position,17,41.9,22,0
content_b53fc679e367,0.425,standard_review,1159,6.9,104,1
content_d02f579e160a,0.425,standard_review,3551,7.3,104,1
content_a72c3d511056,0.425,weak_position,954,34.1,7,1
content_463d176942da,0.425,weak_position,196,27.6,7,1
content_a1336c6de492,0.425,weak_position,30,24.6,22,1
content_655995f46256,0.425,standard_review,12226,2.4,20,0
content_cd7612ec6e09,0.425,weak_position,2842,37.0,104,1
content_071ec47ad49e,0.425,weak_position,36,25.8,22,1
content_00a44e45d37c,0.425,standard_review,10339,8.2,104,0
content_54baba704595,0.425,weak_position,50056,47.0,104,1
content_5d69385ecd3e,0.425,standard_review,337,10.6,104,1
content_4da555fc4e0b,0.425,weak_position,391,43.6,22,0
content_57460b079188,0.425,weak_position,1889,34.9,104,1
content_7dbb9c61fe74,0.425,weak_position,3294,14.9,20,1
content_f72342a5bff9,0.425,weak_position,533,22.8,15,1
content_6beb5eb7eefd,0.425,weak_position,183,41.7,104,0
content_ed63ce7b9468,0.425,weak_position,146,16.5,104,1
content_bf84f3c7b54b,0.425,standard_review,695,10.8,104,0
content_6d177f69f7cd,0.425,weak_position,2832,20.9,104,0
content_e04f657e2abd,0.425,weak_position,10409,11.8,25,0
content_e1d3807f08ce,0.425,weak_position,194,15.9,22,0
content_d6370f8e5dd8,0.425,weak_position,415,33.1,104,0
content_9d62fee2ccfc,0.425,standard_review,4354,4.9,20,1
content_d58a01791add,0.425,weak_position,12,42.3,20,1
content_5396f1f70ab3,0.425,weak_position,21086,26.0,104,1
content_a10ceaf6d4f0,0.425,standard_review,13884,5.1,20,1
content_7476a5fabd21,0.425,standard_review,19,1.8,20,1
content_153db95b47da,0.425,standard_review,20853,3.9,104,0
content_c93fc6fc4881,0.425,standard_review,11,5.0,28,1
content_09783793b38d,0.425,standard_review,12915,3.1,104,1
content_7d46df89fbba,0.425,standard_review,1318,4.6,20,0
content_5dc72eb139f9,0.425,weak_position,29,68.8,22,0
content_aedb33fc5592,0.425,weak_position,2584,20.0,104,1
content_5ca5577631fa,0.425,weak_position,58,31.4,104,0
content_6d886bbade6f,0.425,weak_position,35,12.0,22,0
content_c34ae04b892e,0.42458333333333337,standard_review,3514,5.8,104,0
content_167657fbfa2b,0.4239365079365078,standard_review,2,4.9,20,0
content_8fe1029e7f1d,0.4239365079365078,standard_review,2,4.9,20,0
content_71d486ca9116,0.4230714285714285,standard_review,19,5.7,20,0
content_34be1021b378,0.4229166666666667,standard_review,15,9.3,20,1
content_b5c1629607c8,0.42283333333333334,standard_review,18,9.5,19,1
content_2f4d4614a577,0.4228214285714287,standard_review,1,3.0,8,1
content_e75a4c8dcaf1,0.4227142857142857,standard_review,2,5.2,20,0
content_5fb8424bac43,0.4227142857142857,standard_review,2,5.2,20,1
content_451632c0629a,0.4227142857142857,standard_review,2,5.2,20,1
content_933a259fdf49,0.4225,standard_review,575,4.7,20,1
content_a3a47d734b8a,0.4225,weak_position,6,24.7,20,0
content_fdb34f1ae1a9,0.4225,weak_position,5,23.6,22,0
content_3135ae17abcf,0.42166666666666663,standard_review,64,7.5,20,1
content_ffe956874af8,0.42125,weak_position,74,14.1,104,0
content_8032b67b62f5,0.42125,standard_review,20,6.1,20,1
content_0e823afe1a30,0.42091666666666666,standard_review,87,7.2,104,1
content_aa9a5ef1d884,0.42033333333333334,standard_review,10,5.7,20,1
content_cdb5fce0cfb1,0.42033333333333334,standard_review,10,5.7,20,1
content_58d0f5d917a8,0.42,weak_position,903,11.7,104,1
content_cce5e5d3683e,0.42,standard_review,640,7.0,20,1
content_fb4bf6555c79,0.42,weak_position,25249,45.6,104,1
content_7664a2c4d132,0.42,standard_review,6262,5.7,104,1
content_da66f198d90b,0.42,weak_position,462,13.8,104,1
content_6e20ce10bd16,0.42,weak_position,316,30.4,22,0
content_a053262db2c0,0.42,standard_review,7104,4.6,14,0
content_e3055c8ca910,0.42,weak_position,569,23.8,7,1
content_cb5e49f7d3d8,0.42,weak_position,180,19.1,104,1
content_13b542a34f97,0.42,standard_review,152,9.2,104,1
content_4427dc2e32a1,0.42,standard_review,343,7.8,7,1
content_0207981d4837,0.42,weak_position,293,16.8,22,1
content_7d099385f905,0.42,weak_position,7,22.3,20,1
content_f6e55702f98d,0.42,weak_position,345,14.5,20,0
content_f8b8f0d7e315,0.42,weak_position,9,14.3,20,0
content_3a75dc5dd6cc,0.42,weak_position,25,30.9,104,1
content_0527b708fdec,0.42,weak_position,197,55.8,104,0
content_212375a53741,0.42,standard_review,411,3.2,7,1
content_756881a4736b,0.42,standard_review,158,8.9,104,1
content_6ab1ba993c43,0.42,standard_review,24,4.7,20,1
content_97232fb7d9a8,0.42,weak_position,245,23.8,20,1
content_6c50f37e5d2f,0.42,standard_review,3557,5.3,104,0
content_ea50273c9a46,0.42,standard_review,3026,11.4,26,1
content_4db4da60384e,0.42,standard_review,226,7.0,7,0
content_62791a0a5ff4,0.42,weak_position,3186,11.6,20,1
content_1258820393a6,0.42,standard_review,255,11.0,104,1
content_99bc62c05724,0.42,weak_position,19,27.0,28,1
content_44eecee903a1,0.42,standard_review,24105,3.4,22,0
content_a1e9095da416,0.42,weak_position,20559,21.9,104,0
content_1fe326350ef1,0.42,standard_review,124,10.4,22,0
content_24f4c4b43398,0.42,weak_position,324,57.8,22,0
content_07ed396a0d74,0.42,weak_position,138,24.6,104,1
content_09e7feae3fab,0.42,standard_review,1890,6.7,104,1
content_fa57bd66cb63,0.42,weak_position,180,16.4,22,0
content_0fd3d4c8d1eb,0.42,weak_position,131,16.0,28,1
content_714b0fd9ee80,0.42,standard_review,2453,10.7,22,0
content_98c3a1265641,0.42,standard_review,561,8.4,22,1
content_3d8dbd98077e,0.42,weak_position,232,42.0,104,0
content_c00f2c0ac78b,0.42,weak_position,35,27.9,22,0
content_9d3c56c14cc8,0.42,standard_review,635,6.6,7,0
content_8b009db3c145,0.42,standard_review,17,8.8,20,0
content_9f4933da6666,0.42,weak_position,22,34.9,22,1
content_8ecf45a69219,0.42,weak_position,23903,22.0,26,0
content_74cb5a290484,0.42,weak_position,11464,36.3,104,1
content_ab30480a0da9,0.42,weak_position,613,20.9,104,0
content_81f55b12ea51,0.42,weak_position,170,20.5,20,0
content_d0cc5baa4995,0.42,standard_review,27646,6.6,104,1
content_5ed82128408f,0.42,standard_review,131,10.9,28,1
content_88111a7f4d4f,0.42,weak_position,15,62.2,22,0
content_d4d561a98bca,0.42,standard_review,5449,6.5,104,0
content_1c63eb1f0e9a,0.42,weak_position,825,18.6,104,0
content_779ecf1b4554,0.42,standard_review,6,11.4,22,1
content_86b8b2a0900e,0.42,standard_review,237,7.3,8,1
content_0709a1efeab7,0.42,standard_review,13006,7.2,20,0
content_3267ef2a83a7,0.42,standard_review,3274,8.1,25,1
content_7b9b536c5422,0.42,standard_review,10126,8.6,20,0
content_8094eccaeb0a,0.42,standard_review,9331,9.7,20,1
content_d4302bbc212b,0.42,weak_position,2203,13.6,104,0
content_c00d6116c6b7,0.42,standard_review,1515,9.9,20,0
content_b910884d5a19,0.42,standard_review,109,5.3,20,0
content_6e17dbac0491,0.42,standard_review,216,10.6,8,1
content_86ce44c208a7,0.42,weak_position,75,11.8,22,0
content_c544de1b14e2,0.42,standard_review,1803,7.4,25,0
content_36eab7678672,0.42,standard_review,940,10.0,20,1
content_631e03a2972a,0.42,standard_review,821,6.1,7,0
content_ecca05b9f8e7,0.42,standard_review,1512,5.9,20,0
content_24364d12d25b,0.42,weak_position,1128,19.3,104,0
content_a3b4f619337e,0.42,standard_review,1794,6.8,20,0
content_87b5392d9fbf,0.42,standard_review,1015,7.9,14,1
content_152d7e8dc5de,0.42,standard_review,2000,10.9,20,1
content_a96c35cc20d2,0.42,weak_position,1046,34.6,7,1
content_12da747faa06,0.42,weak_position,18,38.5,22,0
content_29b6534c47ed,0.42,standard_review,96,5.7,20,0
content_8e7325ceab32,0.42,standard_review,143,8.9,41,0
content_7ffc04e52e2e,0.42,weak_position,699,33.9,7,1
content_6923971918f3,0.42,weak_position,10584,47.5,104,1
content_9a2747af2adb,0.42,standard_review,23,3.9,8,0
content_b65908afa095,0.42,weak_position,851,16.1,28,1
content_935e65542922,0.42,weak_position,208,30.2,22,1
content_25a763874cf0,0.42,weak_position,116,27.4,104,0
content_149f0449518c,0.42,weak_position,186,23.5,104,1
content_4906a791180b,0.42,weak_position,7008,46.4,104,1
content_cbbba547ab03,0.42,standard_review,1043,3.8,22,1
content_7b4d8aea3ddf,0.42,weak_position,107,46.3,104,0
content_3dbf0b8caf06,0.42,weak_position,20408,45.6,104,1
content_4710d19fe639,0.42,standard_review,14,5.1,28,1
content_a5637401f707,0.42,weak_position,48,48.2,22,0
content_3af1d5123b8a,0.42,weak_position,21576,13.3,104,1
content_e4243546d781,0.42,standard_review,1404,8.6,20,1
content_4e1fa0141e14,0.42,weak_position,2160,13.4,26,0
content_d2fb50ccfb51,0.42,weak_position,923,13.1,14,1
content_b3a0c473424c,0.42,standard_review,882,7.5,20,1
content_dab24aa5e0df,0.42,standard_review,1485,4.8,20,0
content_9213bbdc01d1,0.42,weak_position,1557,23.8,20,1
content_70bcb04fe555,0.42,weak_position,155,28.5,22,0
content_04a6a6408fb2,0.42,weak_position,32,25.8,22,0
content_87b4f66c45dc,0.42,weak_position,96,27.3,22,0
content_563b77f191d7,0.42,weak_position,181,29.4,22,0
content_58c508a45e5f,0.42,standard_review,1239,7.4,104,0
content_4b806fced4d4,0.42,standard_review,9,3.6,22,0
content_8030f6ce459a,0.42,weak_position,9,85.1,20,1
content_46383ecdca7f,0.42,weak_position,12,69.1,20,0
content_f3731fdbc7a5,0.4192083333333334,standard_review,1,8.2,8,1
content_26cd947799ca,0.4183333333333333,standard_review,14,3.2,20,1
content_d4fb9c8391a0,0.4183333333333333,standard_review,12,8.0,20,1
content_2af826becb07,0.41708333333333336,standard_review,5,5.9,20,1
content_65211fc19a0a,0.4170833333333333,weak_position,1,13.3,20,0
content_fa53b1771cb3,0.41666666666666674,standard_review,140,9.1,104,1
content_03dbd192fe86,0.41602380952380963,standard_review,1,10.5,20,1
content_d3f271710c2f,0.415,weak_position,140,12.4,22,1
content_019c503e09cb,0.415,weak_position,19,14.7,20,0
content_40c33271c3de,0.415,standard_review,1601,3.9,14,1
content_9a3672e72ea2,0.415,standard_review,12681,8.2,20,0
content_a60a1d127749,0.415,standard_review,6257,7.9,25,0
content_7d1a2e2fe626,0.415,weak_position,4,33.3,20,0
content_a5613c78d413,0.415,standard_review,58,7.2,20,1
content_70f58d5042c6,0.415,weak_position,259,31.8,104,1
content_eb7046437af1,0.415,weak_position,206,23.5,11,0
content_ebdbdc243cfa,0.415,weak_position,25,30.4,22,0
content_8ca50876b0df,0.415,weak_position,1379,18.3,26,0
content_116d88a14a1c,0.415,weak_position,248,13.7,104,1
content_cb112fce36be,0.415,standard_review,124500,5.6,104,1
content_3dc69da9b590,0.415,standard_review,603,7.3,20,0
content_32b5cefc57a7,0.415,standard_review,83,4.8,20,1
content_9f957a4066b1,0.415,weak_position,426,27.9,20,1
content_a931856f758f,0.415,weak_position,105,37.7,22,0
content_83948ca6d498,0.415,standard_review,3220,9.6,8,0
content_ae027b3816d3,0.415,weak_position,2709,13.3,104,0
content_ecf126c9c027,0.415,standard_review,1276,7.4,104,0
content_1a5ff8bc4916,0.415,weak_position,14,14.5,104,1
content_fe0829b8147a,0.415,weak_position,1307,18.4,20,1
content_5d13b9b3c160,0.415,weak_position,2237,13.5,26,1
content_5b7363bba2a0,0.415,weak_position,3653,22.4,14,1
content_b807edcc366e,0.415,weak_position,246,23.2,15,1
content_17fcad861ce7,0.415,weak_position,490,11.9,22,1
content_66b4d6070931,0.415,weak_position,62,86.0,20,0
content_ace1680995f5,0.415,weak_position,83,50.2,104,0
content_1c08c63c4d2a,0.415,weak_position,1866,27.2,26,1
content_30a5573b767e,0.415,standard_review,244,10.0,28,1
content_cd36fc9f75ce,0.415,standard_review,29779,4.2,104,0
content_01b2e00d72cd,0.415,standard_review,176,11.2,104,1
content_6109e35fbc01,0.415,standard_review,19118,4.6,104,0
content_ad44a5750d6a,0.415,weak_position,210,31.5,22,0
content_424a5517925c,0.415,weak_position,1702,36.9,7,1
content_5897a47a542c,0.415,weak_position,32,20.7,19,1
content_d22a42b60578,0.415,standard_review,531,2.1,104,1
content_180c8ec7003d,0.415,standard_review,1279,8.7,104,1
content_46face064da9,0.415,weak_position,176,15.8,22,1
content_cc830be9dae1,0.415,weak_position,415,31.2,104,1
content_ba50a4fb2d4c,0.415,standard_review,1948,9.0,104,1
content_d8820e82e457,0.415,standard_review,14272,7.3,104,1
content_88d1204ff370,0.415,standard_review,3659,2.9,20,1
content_76fdb32e8fc1,0.415,standard_review,25090,3.3,22,1
content_e178b9980a0f,0.415,weak_position,400,49.3,22,0
content_5cae0f2baec8,0.415,standard_review,2837,7.3,20,0
content_3f9e87593092,0.415,standard_review,736,9.6,20,1
content_2ea49fcfdf36,0.415,weak_position,427,77.3,22,1
content_c73b8bef0152,0.415,standard_review,394,9.1,20,1
content_0816b4288e05,0.415,standard_review,709,7.0,7,1
content_3ed490571843,0.415,standard_review,3535,5.6,22,1
content_83ecbfa889b8,0.415,weak_position,143,32.1,104,1
content_06166b6d18dd,0.415,standard_review,1797,6.7,104,1
content_28dc7ce0cfbb,0.415,standard_review,392,4.6,20,0
content_bea03a08f12c,0.415,standard_review,331,7.3,104,1
content_2489af1698bc,0.415,weak_position,347,37.2,22,0
content_2904469ee111,0.415,weak_position,3,12.8,28,1
content_171b24cfd846,0.415,standard_review,17582,5.0,20,0
content_0132aa13b29a,0.415,standard_review,8877,8.4,15,0
content_bb4944e9d88e,0.415,weak_position,14,39.3,20,1
content_430266ff4597,0.415,standard_review,231,7.6,20,1
content_551fd106e566,0.415,standard_review,6,10.5,22,0
content_a6280c3cc1ab,0.415,standard_review,12,7.4,20,1
content_98b1180ab96b,0.415,weak_position,12,17.1,20,1
content_24dcd2add1da,0.415,weak_position,282,42.2,22,1
content_84de392e7864,0.415,weak_position,6,19.2,20,1
content_e1e89977dfd3,0.415,weak_position,76,25.3,22,0
content_05e1a277617c,0.415,weak_position,375,48.2,20,0
content_9b15444536b9,0.415,weak_position,89,60.0,22,0
content_df8e9474900c,0.415,weak_position,438,13.6,104,0
content_68c84919f30e,0.415,standard_review,5327,5.9,20,1
content_c1236dadfa71,0.415,standard_review,509,7.8,7,1
content_24031d097e01,0.415,weak_position,187,11.9,19,1
content_440b66911ae4,0.415,weak_position,3130,29.0,104,0
content_e10dbfa8e12a,0.415,weak_position,399,12.6,20,1
content_0b5580e79dfc,0.415,weak_position,892,37.4,7,1
content_9f8d516ec4cc,0.415,weak_position,31,16.5,104,1
content_96c6f8dab92f,0.415,standard_review,1291,4.8,104,1
content_53d8b5f331f2,0.415,weak_position,103,39.7,28,1
content_aaf67de098c9,0.415,weak_position,181,47.0,22,0
content_0a135b68c5ec,0.415,weak_position,45,43.0,104,1
content_9ae9df357485,0.415,weak_position,896,14.1,28,1
content_3cdfcc3b7de0,0.415,standard_review,2969,4.7,104,0
content_784818021864,0.415,weak_position,878,37.6,7,1
content_b5580fff8dcb,0.415,weak_position,103,72.0,20,0
content_8ba781dafa55,0.415,standard_review,2431,9.0,104,1
content_808ba8c29edb,0.415,weak_position,64,15.9,104,1
content_ffa59c8fee80,0.415,weak_position,4155,12.1,26,0
content_e7124789c60c,0.415,weak_position,709,41.0,104,1
content_9850360d8d1b,0.415,weak_position,112,33.0,20,1
content_c20d027bf98e,0.415,weak_position,334,40.5,22,0
content_2f99e0fa3453,0.415,standard_review,5493,10.1,25,0
content_fd02f99559fa,0.415,standard_review,458,4.9,20,1
content_1acd96a6acb8,0.415,standard_review,9914,5.2,104,1
content_19960ba60c84,0.415,standard_review,30797,4.5,104,1
content_a767891dc17a,0.415,standard_review,3258,10.0,26,1
content_6ec4cdd012e0,0.415,standard_review,3244,5.4,20,1
content_9a9fe9053852,0.415,weak_position,9,76.0,28,1
content_6cf4ef1b40ba,0.415,weak_position,30,33.8,28,0
content_212a1a8a419b,0.415,weak_position,260,16.6,20,1
content_b00f10211e25,0.415,weak_position,87,33.2,20,1
content_58cc82052f11,0.415,standard_review,319,10.4,7,1
content_6f6a4e56098c,0.4133333333333333,standard_review,18,3.2,20,1
content_77154073d2ff,0.41291666666666665,standard_review,23,3.5,20,0
content_f1b39caa81a0,0.4125,weak_position,5,18.8,20,1
content_9ccde0aa7214,0.4116666666666666,weak_position,17,37.2,104,0
content_547f3b61fe74,0.41100000000000003,weak_position,13,17.7,104,1
content_e4e08d358798,0.41075,standard_review,85,10.4,104,1
content_f83c602379ea,0.41058333333333336,standard_review,2,8.9,20,1
content_831ff9fa78c1,0.41025,standard_review,15,8.5,8,1
content_2e145e80dd08,0.4100725108225108,standard_review,2,3.3,20,1
content_a8c40fb2c87a,0.4100725108225108,standard_review,2,3.3,20,1
content_0489f1b4a9a5,0.41,standard_review,165,9.8,104,0
content_a7f0498840e9,0.41,standard_review,804,5.7,104,1
content_5f7bb3448ce0,0.41,weak_position,731,43.1,104,1
content_a28baa469eaa,0.41,weak_position,2006,12.0,8,1
content_937844f485a6,0.41,standard_review,28,8.5,20,0
content_ff9722608751,0.41,standard_review,1493,6.2,104,0
